Operator,Audio File,Start,Stop,Label,Timestamp,Comments
Chris,call_20250123_001.wav,66.0,66.4,PERSON,2026-03-18 18:06:41,
Chris,call_20250123_001.wav,64.3,65.0,PERSON,2026-03-18 18:06:41,
Chris,call_20250123_001.wav,58.2,59.0,PERSON,2026-03-18 18:06:41,
Chris,call_20250123_001.wav,229.0,244.0,USER_ID,2026-03-18 18:06:23,
Chris,call_20250123_001.wav,84.8,85.7,PERSON,2026-03-18 18:06:23,
Chris,call_20250123_001.wav,67.3,68.0,PERSON,2026-03-18 18:06:23,
Chris,call_20250123_001.wav,66.0,66.4,PERSON,2026-03-18 18:06:23,
Chris,call_20250123_001.wav,64.3,65.0,PERSON,2026-03-18 18:06:23,
Chris,call_20250123_001.wav,58.2,59.0,PERSON,2026-03-18 18:06:23,
Chris,call_20250123_001.wav,229.4,244.0,USER_ID,2026-03-18 18:01:59,
Chris,call_20250123_001.wav,85.3,86.3,PERSON,2026-03-18 18:01:59,
Chris,call_20250123_001.wav,67.9,68.3,PERSON,2026-03-18 18:01:59,
Chris,call_20250123_001.wav,66.5,66.9,PERSON,2026-03-18 18:01:59,
Chris,call_20250123_001.wav,64.8,65.3,PERSON,2026-03-18 18:01:59,
Chris,call_20250123_001.wav,58.5,59.3,PERSON,2026-03-18 18:01:59,
Chris,call_20250127_001.wav,124.65,137.0,USER_ID,2026-03-18 17:48:50,
Chris,call_20250127_001.wav,103.0,122.9,USER_ID,2026-03-18 17:48:50,
Chris,call_20250127_001.wav,124.65,137.0,USER_ID,2026-03-18 17:48:38,
Chris,call_20250127_001.wav,103.0,122.9,USER_ID,2026-03-18 17:48:38,
Chris,call_20250127_001.wav,124.8,137.0,USER_ID,2026-03-18 17:47:56,
Chris,call_20250127_001.wav,103.0,122.9,USER_ID,2026-03-18 17:47:56,
Chris,call_20250127_001.wav,125.0,137.0,USER_ID,2026-03-18 17:46:59,
Chris,call_20250127_001.wav,103.0,122.9,USER_ID,2026-03-18 17:46:59,
Chris,call_20250127_001.wav,125.0,137.0,USER_ID,2026-03-18 17:46:45,
Chris,call_20250127_001.wav,103.0,122.9,USER_ID,2026-03-18 17:46:45,
Chris,call_20250127_004.wav,108.6,109.8,PERSON,2026-03-18 17:40:22,
Chris,call_20250127_004.wav,103.0,104.2,PERSON,2026-03-18 17:40:22,
Chris,call_20250127_004.wav,108.9,110.0,PERSON,2026-03-18 17:39:25,
Chris,call_20250127_004.wav,103.3,104.5,PERSON,2026-03-18 17:39:25,
Chris,call_20250127_004.wav,108.9,110.0,PERSON,2026-03-18 17:38:12,
Chris,call_20250127_004.wav,103.3,104.5,PERSON,2026-03-18 17:38:12,
Chris,call_20250128_016.wav,37.0,37.4,PERSON,2026-03-18 17:31:34,
Chris,call_20250128_016.wav,33.3,34.6,PERSON,2026-03-18 17:31:34,
Chris,call_20250128_016.wav,29.4,30.0,PERSON,2026-03-18 17:31:34,
Chris,call_20250128_016.wav,37.6,38.0,PERSON,2026-03-18 17:30:51,
Chris,call_20250128_016.wav,33.3,34.6,PERSON,2026-03-18 17:30:51,
Chris,call_20250128_016.wav,29.4,30.0,PERSON,2026-03-18 17:30:51,
Chris,call_20250128_016.wav,37.2,37.8,PERSON,2026-03-18 17:29:42,
Chris,call_20250128_016.wav,33.3,34.6,PERSON,2026-03-18 17:29:42,
Chris,call_20250128_016.wav,29.4,30.0,PERSON,2026-03-18 17:29:42,
Chris,call_20250128_016.wav,37.2,37.8,PERSON,2026-03-18 17:28:53,
Chris,call_20250128_016.wav,33.7,34.9,PERSON,2026-03-18 17:28:53,
Chris,call_20250128_016.wav,29.7,30.3,PERSON,2026-03-18 17:28:53,
Chris,call_20250203_001.wav,144.3,145.2,LOCATION,2026-03-18 17:20:58,
Chris,call_20250203_001.wav,27.5,29.0,PERSON,2026-03-18 17:20:58,
Chris,call_20250203_001.wav,24.3,24.9,PERSON,2026-03-18 17:20:58,
Chris,call_20250203_001.wav,21.2,22.0,PERSON,2026-03-18 17:20:58,
Chris,call_20250203_001.wav,144.2,145.2,LOCATION,2026-03-18 17:19:46,
Chris,call_20250203_001.wav,27.3,29.0,PERSON,2026-03-18 17:19:46,
Chris,call_20250203_001.wav,24.0,24.6,PERSON,2026-03-18 17:19:46,
Chris,call_20250203_001.wav,21.2,22.0,PERSON,2026-03-18 17:19:46,
Chris,call_20250203_001.wav,144.8,145.7,LOCATION,2026-03-18 17:18:28,
Chris,call_20250203_001.wav,27.7,29.2,PERSON,2026-03-18 17:18:28,
Chris,call_20250203_001.wav,24.7,25.3,PERSON,2026-03-18 17:18:28,
Chris,call_20250203_001.wav,21.7,22.3,PERSON,2026-03-18 17:18:28,
Chris,call_20250207_001.wav,365.5,366.2,LOCATION,2026-03-18 16:57:54,
Chris,call_20250207_001.wav,354.7,356.35,LOCATION,2026-03-18 16:57:54,
Chris,call_20250207_001.wav,349.9,350.5,LOCATION,2026-03-18 16:57:54,
Chris,call_20250207_001.wav,346.7,347.3,LOCATION,2026-03-18 16:57:54,
Chris,call_20250207_001.wav,341.5,342.5,LOCATION,2026-03-18 16:57:54,
Chris,call_20250207_001.wav,324.2,326.4,LOCATION,2026-03-18 16:57:54,
Chris,call_20250207_001.wav,365.5,366.2,LOCATION,2026-03-18 16:55:53,
Chris,call_20250207_001.wav,354.8,356.35,LOCATION,2026-03-18 16:55:53,
Chris,call_20250207_001.wav,350.0,350.5,LOCATION,2026-03-18 16:55:53,
Chris,call_20250207_001.wav,346.75,347.3,LOCATION,2026-03-18 16:55:53,
Chris,call_20250207_001.wav,341.6,342.5,LOCATION,2026-03-18 16:55:53,
Chris,call_20250207_001.wav,324.2,326.4,LOCATION,2026-03-18 16:55:53,
Chris,call_20250207_001.wav,365.5,366.2,LOCATION,2026-03-18 16:53:38,
Chris,call_20250207_001.wav,354.8,356.35,LOCATION,2026-03-18 16:53:38,
Chris,call_20250207_001.wav,350.0,350.5,LOCATION,2026-03-18 16:53:38,
Chris,call_20250207_001.wav,346.75,347.3,LOCATION,2026-03-18 16:53:38,
Chris,call_20250207_001.wav,341.6,342.5,LOCATION,2026-03-18 16:53:38,
Chris,call_20250207_001.wav,325.85,326.3,LOCATION,2026-03-18 16:53:38,
Chris,call_20250207_001.wav,324.2,324.8,LOCATION,2026-03-18 16:53:38,
Chris,call_20250207_001.wav,366.0,366.6,LOCATION,2026-03-18 16:50:14,
Chris,call_20250207_001.wav,355.0,356.6,LOCATION,2026-03-18 16:50:14,
Chris,call_20250207_001.wav,350.5,351.2,LOCATION,2026-03-18 16:50:14,
Chris,call_20250207_001.wav,347.0,347.6,LOCATION,2026-03-18 16:50:14,
Chris,call_20250207_001.wav,341.6,342.5,LOCATION,2026-03-18 16:50:14,
Chris,call_20250207_001.wav,326.2,326.7,LOCATION,2026-03-18 16:50:14,
Chris,call_20250207_001.wav,324.7,325.4,LOCATION,2026-03-18 16:50:14,
Chris,call_20250207_004.wav,225.1,227.7,LOCATION,2026-03-18 16:25:58,
Chris,call_20250207_004.wav,225.7,228.0,LOCATION,2026-03-18 16:19:56,
Chris,call_20250213_001.wav,34.65,35.0,PERSON,2026-03-18 14:22:33,
Chris,call_20250213_001.wav,30.7,31.8,PERSON,2026-03-18 14:22:33,
Chris,call_20250213_001.wav,34.5,35.0,PERSON,2026-03-18 14:21:28,
Chris,call_20250213_001.wav,30.6,31.8,PERSON,2026-03-18 14:21:28,
Chris,call_20250213_001.wav,35.0,35.5,PERSON,2026-03-18 14:20:53,
Chris,call_20250213_001.wav,30.6,31.8,PERSON,2026-03-18 14:20:53,
Chris,call_20250213_001.wav,34.8,35.2,PERSON,2026-03-18 14:20:07,
Chris,call_20250213_001.wav,30.6,31.8,PERSON,2026-03-18 14:20:07,
Chris,call_20250213_001.wav,34.7,35.2,PERSON,2026-03-18 14:19:21,
Chris,call_20250213_001.wav,30.6,31.5,PERSON,2026-03-18 14:19:21,
Chris,call_20250213_001.wav,34.7,35.2,PERSON,2026-03-18 14:17:30,
Chris,call_20250213_001.wav,31.2,31.55,LOCATION,2026-03-18 14:17:30,
Chris,call_20250213_001.wav,30.6,30.9,PERSON,2026-03-18 14:17:30,
Chris,call_20250213_001.wav,34.7,35.2,PERSON,2026-03-18 14:15:47,
Chris,call_20250213_001.wav,31.5,31.9,LOCATION,2026-03-18 14:15:47,
Chris,call_20250213_001.wav,30.6,31.0,PERSON,2026-03-18 14:15:47,
Chris,call_20250213_001.wav,34.5,35.0,PERSON,2026-03-18 14:14:47,
Chris,call_20250213_001.wav,31.3,31.9,LOCATION,2026-03-18 14:14:47,
Chris,call_20250213_001.wav,30.6,31.1,PERSON,2026-03-18 14:14:47,
Chris,call_20250213_001.wav,35.1,35.6,PERSON,2026-03-18 14:13:27,
Chris,call_20250213_001.wav,31.8,32.3,LOCATION,2026-03-18 14:13:27,
Chris,call_20250213_001.wav,31.0,31.5,PERSON,2026-03-18 14:13:27,
Chris,call_20250213_002.wav,26.6,27.2,PERSON,2026-03-18 14:07:07,
Chris,call_20250213_002.wav,25.8,26.1,PERSON,2026-03-18 14:07:07,
Chris,call_20250213_002.wav,23.6,24.0,PERSON,2026-03-18 14:07:07,
Chris,call_20250213_002.wav,22.2,22.6,PERSON,2026-03-18 14:07:07,
Chris,call_20250213_002.wav,26.6,27.5,PERSON,2026-03-18 14:06:27,
Chris,call_20250213_002.wav,25.8,26.1,PERSON,2026-03-18 14:06:27,
Chris,call_20250213_002.wav,23.6,24.0,PERSON,2026-03-18 14:06:27,
Chris,call_20250213_002.wav,22.2,22.6,PERSON,2026-03-18 14:06:27,
Chris,call_20250213_002.wav,26.8,27.5,PERSON,2026-03-18 14:04:31,
Chris,call_20250213_002.wav,25.5,25.8,PERSON,2026-03-18 14:04:31,
Chris,call_20250213_002.wav,23.6,24.0,PERSON,2026-03-18 14:04:31,
Chris,call_20250213_002.wav,22.2,22.6,PERSON,2026-03-18 14:04:31,
Chris,call_20250213_002.wav,26.3,27.2,PERSON,2026-03-18 14:01:27,
Chris,call_20250213_002.wav,24.8,25.2,PERSON,2026-03-18 14:01:27,
Chris,call_20250213_002.wav,23.6,24.0,PERSON,2026-03-18 14:01:27,
Chris,call_20250213_002.wav,22.2,22.6,PERSON,2026-03-18 14:01:27,
Chris,call_20250213_002.wav,26.8,27.5,PERSON,2026-03-18 13:59:38,
Chris,call_20250213_002.wav,25.0,26.0,PERSON,2026-03-18 13:59:38,
Chris,call_20250213_002.wav,23.3,23.8,PERSON,2026-03-18 13:59:38,
Chris,call_20250213_002.wav,22.2,22.6,PERSON,2026-03-18 13:59:38,
Chris,call_20250213_002.wav,27.2,28.0,PERSON,2026-03-18 13:57:16,
Chris,call_20250213_002.wav,26.0,26.4,PERSON,2026-03-18 13:57:16,
Chris,call_20250213_002.wav,23.9,24.3,PERSON,2026-03-18 13:57:16,
Chris,call_20250213_002.wav,22.6,23.2,PERSON,2026-03-18 13:57:16,
Chris,call_20250214_001.wav,54.0,54.5,LOCATION,2026-03-18 13:49:02,
Chris,call_20250214_001.wav,44.8,45.25,PERSON,2026-03-18 13:49:02,
Chris,call_20250214_001.wav,41.3,42.7,PERSON,2026-03-18 13:49:02,
Chris,call_20250214_001.wav,53.9,54.3,LOCATION,2026-03-18 13:48:10,
Chris,call_20250214_001.wav,44.7,45.1,PERSON,2026-03-18 13:48:10,
Chris,call_20250214_001.wav,41.3,42.7,PERSON,2026-03-18 13:48:10,
Chris,call_20250214_001.wav,54.5,55.0,LOCATION,2026-03-18 13:46:19,
Chris,call_20250214_001.wav,45.4,45.9,PERSON,2026-03-18 13:46:19,
Chris,call_20250214_001.wav,41.75,43.0,PERSON,2026-03-18 13:46:19,
Chris,call_20250217_001.wav,45.2,46.4,PERSON,2026-03-18 13:40:20,
Chris,call_20250217_001.wav,42.0,43.2,LOCATION,2026-03-18 13:40:20,
Chris,call_20250217_001.wav,45.3,46.4,PERSON,2026-03-18 13:39:48,
Chris,call_20250217_001.wav,42.0,43.2,LOCATION,2026-03-18 13:39:48,
Chris,call_20250217_001.wav,45.0,46.2,PERSON,2026-03-18 13:39:14,
Chris,call_20250217_001.wav,42.0,43.2,LOCATION,2026-03-18 13:39:14,
Chris,call_20250217_001.wav,44.9,46.0,PERSON,2026-03-18 13:37:45,
Chris,call_20250217_001.wav,42.5,43.4,LOCATION,2026-03-18 13:37:45,
Chris,call_20250219_002.wav,161.9,162.3,LOCATION,2026-03-18 13:23:28,
Chris,call_20250219_002.wav,160.5,160.85,LOCATION,2026-03-18 13:23:28,
Chris,call_20250219_002.wav,158.5,159.0,PERSON,2026-03-18 13:23:28,
Chris,call_20250219_002.wav,157.75,158.0,LOCATION,2026-03-18 13:23:28,
Chris,call_20250219_002.wav,157.1,157.5,PERSON,2026-03-18 13:23:28,
Chris,call_20250219_002.wav,161.9,162.3,LOCATION,2026-03-18 13:22:08,
Chris,call_20250219_002.wav,160.5,160.75,LOCATION,2026-03-18 13:22:08,
Chris,call_20250219_002.wav,158.5,159.0,PERSON,2026-03-18 13:22:08,
Chris,call_20250219_002.wav,157.75,158.0,LOCATION,2026-03-18 13:22:08,
Chris,call_20250219_002.wav,157.1,157.5,PERSON,2026-03-18 13:22:08,
Chris,call_20250219_002.wav,161.9,162.3,LOCATION,2026-03-18 13:21:03,
Chris,call_20250219_002.wav,160.5,160.75,LOCATION,2026-03-18 13:21:03,
Chris,call_20250219_002.wav,158.5,159.0,PERSON,2026-03-18 13:21:03,
Chris,call_20250219_002.wav,157.65,158.0,LOCATION,2026-03-18 13:21:03,
Chris,call_20250219_002.wav,157.1,157.5,PERSON,2026-03-18 13:21:03,
Chris,call_20250219_002.wav,161.9,162.3,LOCATION,2026-03-18 13:19:32,
Chris,call_20250219_002.wav,160.4,160.75,LOCATION,2026-03-18 13:19:32,
Chris,call_20250219_002.wav,158.6,159.1,PERSON,2026-03-18 13:19:32,
Chris,call_20250219_002.wav,157.65,158.0,LOCATION,2026-03-18 13:19:32,
Chris,call_20250219_002.wav,157.1,157.6,PERSON,2026-03-18 13:19:32,
Chris,call_20250219_002.wav,162.05,162.4,LOCATION,2026-03-18 13:17:42,
Chris,call_20250219_002.wav,160.4,160.75,LOCATION,2026-03-18 13:17:42,
Chris,call_20250219_002.wav,158.5,159.1,PERSON,2026-03-18 13:17:42,
Chris,call_20250219_002.wav,157.8,158.1,LOCATION,2026-03-18 13:17:42,
Chris,call_20250219_002.wav,157.1,157.6,PERSON,2026-03-18 13:17:42,
Chris,call_20250219_002.wav,162.0,162.4,LOCATION,2026-03-18 13:15:05,
Chris,call_20250219_002.wav,160.5,160.8,LOCATION,2026-03-18 13:15:05,
Chris,call_20250219_002.wav,159.0,160.0,PERSON,2026-03-18 13:15:05,
Chris,call_20250219_002.wav,158.0,158.3,LOCATION,2026-03-18 13:15:05,
Chris,call_20250219_002.wav,157.1,157.6,PERSON,2026-03-18 13:15:05,
Chris,call_20250219_002.wav,161.6,162.0,LOCATION,2026-03-18 13:12:02,
Chris,call_20250219_002.wav,160.35,160.8,LOCATION,2026-03-18 13:12:02,
Chris,call_20250219_002.wav,159.0,160.0,PERSON,2026-03-18 13:12:02,
Chris,call_20250219_002.wav,158.5,158.9,LOCATION,2026-03-18 13:12:02,
Chris,call_20250219_002.wav,157.1,157.6,PERSON,2026-03-18 13:12:02,
Chris,call_20250219_002.wav,162.6,163.0,LOCATION,2026-03-18 13:09:45,
Chris,call_20250219_002.wav,160.75,161.3,LOCATION,2026-03-18 13:09:45,
Chris,call_20250219_002.wav,159.0,160.0,PERSON,2026-03-18 13:09:45,
Chris,call_20250219_002.wav,158.5,158.9,LOCATION,2026-03-18 13:09:45,
Chris,call_20250219_002.wav,157.1,158.0,PERSON,2026-03-18 13:09:45,
Chris,call_20250219_002.wav,162.6,163.0,LOCATION,2026-03-18 13:08:24,
Chris,call_20250219_002.wav,160.75,161.3,LOCATION,2026-03-18 13:08:24,
Chris,call_20250219_002.wav,159.0,160.0,PERSON,2026-03-18 13:08:24,
Chris,call_20250219_002.wav,158.5,158.9,LOCATION,2026-03-18 13:08:24,
Chris,call_20250219_002.wav,157.4,1582.0,PERSON,2026-03-18 13:08:24,
Chris,call_20250217_003.wav,77.6,78.0,PERSON,2026-03-17 18:24:29,
Chris,call_20250217_003.wav,71.1,71.4,PERSON,2026-03-17 18:24:29,
Chris,call_20250217_003.wav,68.6,69.3,PERSON,2026-03-17 18:24:29,
Chris,call_20250217_003.wav,65.2,65.65,PERSON,2026-03-17 18:24:29,
Chris,call_20250217_003.wav,77.6,78.0,PERSON,2026-03-17 18:14:17,
Chris,call_20250217_003.wav,71.0,71.3,PERSON,2026-03-17 18:14:17,
Chris,call_20250217_003.wav,68.6,69.3,PERSON,2026-03-17 18:14:17,
Chris,call_20250217_003.wav,65.0,65.5,PERSON,2026-03-17 18:14:17,
Chris,call_20250217_003.wav,77.6,78.0,PERSON,2026-03-17 18:13:40,
Chris,call_20250217_003.wav,71.0,71.3,PERSON,2026-03-17 18:13:40,
Chris,call_20250217_003.wav,68.6,69.3,PERSON,2026-03-17 18:13:40,
Chris,call_20250217_003.wav,65.0,65.5,PERSON,2026-03-17 18:13:40,
Chris,call_20250217_003.wav,77.6,78.0,PERSON,2026-03-17 18:07:12,
Chris,call_20250217_003.wav,70.8,71.3,PERSON,2026-03-17 18:07:12,
Chris,call_20250217_003.wav,68.5,69.3,PERSON,2026-03-17 18:07:12,
Chris,call_20250217_003.wav,64.8,65.3,PERSON,2026-03-17 18:07:12,
Chris,call_20250217_003.wav,77.6,78.0,PERSON,2026-03-17 18:01:48,
Chris,call_20250217_003.wav,70.8,71.3,PERSON,2026-03-17 18:01:48,
Chris,call_20250217_003.wav,68.5,69.3,PERSON,2026-03-17 18:01:48,
Chris,call_20250217_003.wav,64.8,65.3,PERSON,2026-03-17 18:01:48,
Chris,call_20250217_003.wav,77.6,78.0,PERSON,2026-03-17 17:59:46,
Chris,call_20250217_003.wav,70.8,71.3,PERSON,2026-03-17 17:59:46,
Chris,call_20250217_003.wav,68.5,69.3,PERSON,2026-03-17 17:59:46,
Chris,call_20250217_003.wav,64.8,65.3,PERSON,2026-03-17 17:59:46,
Chris,call_20250217_003.wav,77.6,78.0,PERSON,2026-03-17 17:59:20,
Chris,call_20250217_003.wav,70.8,71.3,PERSON,2026-03-17 17:59:20,
Chris,call_20250217_003.wav,68.5,69.3,PERSON,2026-03-17 17:59:20,
Chris,call_20250217_003.wav,64.8,65.3,PERSON,2026-03-17 17:59:20,
Chris,call_20250217_003.wav,77.6,78.0,PERSON,2026-03-17 17:59:03,
Chris,call_20250217_003.wav,70.8,71.3,PERSON,2026-03-17 17:59:03,
Chris,call_20250217_003.wav,68.5,69.3,PERSON,2026-03-17 17:59:03,
Chris,call_20250217_003.wav,64.8,65.3,PERSON,2026-03-17 17:59:03,
Chris,call_20250217_003.wav,77.6,78.0,PERSON,2026-03-17 17:57:23,
Chris,call_20250217_003.wav,70.8,71.3,PERSON,2026-03-17 17:57:23,
Chris,call_20250217_003.wav,68.5,69.3,PERSON,2026-03-17 17:57:23,
Chris,call_20250217_003.wav,64.8,65.3,PERSON,2026-03-17 17:57:23,
Chris,call_20250217_003.wav,77.6,78.2,PERSON,2026-03-17 17:52:08,
Chris,call_20250217_003.wav,71.6,72.2,PERSON,2026-03-17 17:52:08,
Chris,call_20250217_003.wav,69.0,70.0,PERSON,2026-03-17 17:52:08,
Chris,call_20250217_003.wav,65.7,66.2,PERSON,2026-03-17 17:52:08,
Chris,call_20250219_002.wav,162.6,163.0,LOCATION,2026-03-17 17:32:47,
Chris,call_20250219_002.wav,159.0,160.0,PERSON,2026-03-17 17:32:47,
Chris,call_20250219_002.wav,158.5,158.9,LOCATION,2026-03-17 17:32:47,
Chris,call_20250219_002.wav,160.75,161.3,LOCATION,2026-03-17 17:32:47,
Chris,call_20250219_002.wav,157.4,158.2,PERSON,2026-03-17 17:32:47,
Chris,call_20250219_002.wav,162.6,163.0,LOCATION,2026-03-17 17:25:57,
Chris,call_20250219_002.wav,159.0,160.0,PERSON,2026-03-17 17:25:57,
Chris,call_20250219_002.wav,158.5,158.9,LOCATION,2026-03-17 17:25:57,
Chris,call_20250219_002.wav,160.75,161.3,LOCATION,2026-03-17 17:25:57,
Chris,call_20250219_002.wav,157.4,158.2,PERSON,2026-03-17 17:25:57,
Chris,call_20250220_005.wav,298.1,300.2,LOCATION,2026-03-17 16:58:03,
Chris,call_20250220_005.wav,135.8,137.8,PERSON,2026-03-17 16:58:03,
Chris,call_20250220_005.wav,132.8,133.6,PERSON,2026-03-17 16:58:03,
Chris,call_20250220_005.wav,298.1,300.2,LOCATION,2026-03-17 16:56:55,
Chris,call_20250220_005.wav,135.8,137.8,PERSON,2026-03-17 16:56:55,
Chris,call_20250220_005.wav,132.9,133.6,PERSON,2026-03-17 16:56:55,
Chris,call_20250220_005.wav,298.1,300.2,LOCATION,2026-03-17 16:56:35,
Chris,call_20250220_005.wav,135.8,137.8,PERSON,2026-03-17 16:56:35,
Chris,call_20250220_005.wav,132.9,133.6,PERSON,2026-03-17 16:56:35,
Chris,call_20250220_005.wav,298.1,299.0,LOCATION,2026-03-17 16:54:33,
Chris,call_20250220_005.wav,135.8,136.5,PERSON,2026-03-17 16:54:33,
Chris,call_20250220_005.wav,132.8,133.5,PERSON,2026-03-17 16:54:33,
Chris,call_20250220_005.wav,299.1,300.0,LOCATION,2026-03-17 16:52:48,
Chris,call_20250220_005.wav,136.5,138.0,PERSON,2026-03-17 16:52:48,
Chris,call_20250220_005.wav,133.3,134.3,PERSON,2026-03-17 16:52:48,
Chris,call_20250228_003.wav,219.3,220.6,PERSON,2026-03-17 16:41:38,
Chris,call_20250228_003.wav,204.0,205.5,PERSON,2026-03-17 16:41:38,
Chris,call_20250228_003.wav,192.0,202.8,USER_ID,2026-03-17 16:41:38,
Chris,call_20250228_003.wav,64.6,65.0,PERSON,2026-03-17 16:41:38,
Chris,call_20250228_003.wav,62.4,62.8,PERSON,2026-03-17 16:41:38,
Chris,call_20250228_003.wav,219.2,220.6,PERSON,2026-03-17 16:39:56,
Chris,call_20250228_003.wav,204.0,205.5,PERSON,2026-03-17 16:39:56,
Chris,call_20250228_003.wav,192.0,202.2,USER_ID,2026-03-17 16:39:56,
Chris,call_20250228_003.wav,64.6,65.0,PERSON,2026-03-17 16:39:56,
Chris,call_20250228_003.wav,62.3,62.8,PERSON,2026-03-17 16:39:56,
Chris,call_20250228_003.wav,219.2,220.6,PERSON,2026-03-17 16:38:42,
Chris,call_20250228_003.wav,204.0,205.5,PERSON,2026-03-17 16:38:42,
Chris,call_20250228_003.wav,192.0,202.2,USER_ID,2026-03-17 16:38:42,
Chris,call_20250228_003.wav,65.0,65.5,PERSON,2026-03-17 16:38:42,
Chris,call_20250228_003.wav,62.3,62.75,PERSON,2026-03-17 16:38:42,
Chris,call_20250228_003.wav,219.2,220.6,PERSON,2026-03-17 16:37:27,
Chris,call_20250228_003.wav,204.0,205.5,PERSON,2026-03-17 16:37:27,
Chris,call_20250228_003.wav,192.0,202.2,USER_ID,2026-03-17 16:37:27,
Chris,call_20250228_003.wav,64.0,64.5,PERSON,2026-03-17 16:37:27,
Chris,call_20250228_003.wav,62.3,62.7,PERSON,2026-03-17 16:37:27,
Chris,call_20250228_003.wav,219.0,220.6,PERSON,2026-03-17 16:34:20,
Chris,call_20250228_003.wav,204.0,205.5,PERSON,2026-03-17 16:34:20,
Chris,call_20250228_003.wav,192.0,204.0,USER_ID,2026-03-17 16:34:20,
Chris,call_20250228_003.wav,64.2,64.8,PERSON,2026-03-17 16:34:20,
Chris,call_20250228_003.wav,62.0,62.7,PERSON,2026-03-17 16:34:20,
Chris,call_20250228_003.wav,219.6,221.0,PERSON,2026-03-17 16:31:34,
Chris,call_20250228_003.wav,205.0,206.0,PERSON,2026-03-17 16:31:34,
Chris,call_20250228_003.wav,192.0,204.0,USER_ID,2026-03-17 16:31:34,
Chris,call_20250228_003.wav,65.0,65.5,PERSON,2026-03-17 16:31:34,
Chris,call_20250228_003.wav,62.8,63.4,PERSON,2026-03-17 16:31:34,
Simon,call_20250312_001.wav,38.0,39.0,PERSON,2026-03-17 15:41:02,
Simon,call_20250312_001.wav,24.0,25.0,PERSON,2026-03-17 15:41:02,
Simon,call_20250312_003.wav,74.0,82.0,LOCATION,2026-03-17 15:22:26,
Simon,call_20250312_003.wav,69.0,71.0,LOCATION,2026-03-17 15:22:26,
Simon,call_20250312_003.wav,66.0,68.0,LOCATION,2026-03-17 15:22:26,
Simon,call_20250312_003.wav,60.0,64.0,LOCATION,2026-03-17 15:22:26,
Simon,call_20250312_003.wav,58.0,59.0,LOCATION,2026-03-17 15:22:26,
Simon,call_20250312_003.wav,48.0,52.0,LOCATION,2026-03-17 15:22:26,
Simon,call_20250312_003.wav,46.0,47.0,LOCATION,2026-03-17 15:22:26,
Simon,call_20250312_003.wav,27.0,28.0,PERSON,2026-03-17 15:22:26,
Simon,call_20250312_003.wav,23.0,23.9,PERSON,2026-03-17 15:22:26,
Simon,call_20250312_003.wav,74.0,82.0,LOCATION,2026-03-17 15:20:23,
Simon,call_20250312_003.wav,69.0,71.0,LOCATION,2026-03-17 15:20:23,
Simon,call_20250312_003.wav,66.0,68.0,LOCATION,2026-03-17 15:20:23,
Simon,call_20250312_003.wav,61.0,64.0,LOCATION,2026-03-17 15:20:23,
Simon,call_20250312_003.wav,58.0,59.0,LOCATION,2026-03-17 15:20:23,
Simon,call_20250312_003.wav,48.0,52.0,LOCATION,2026-03-17 15:20:23,
Simon,call_20250312_003.wav,46.0,47.0,LOCATION,2026-03-17 15:20:23,
Simon,call_20250312_003.wav,27.0,28.0,PERSON,2026-03-17 15:20:23,
Simon,call_20250312_003.wav,23.0,23.9,PERSON,2026-03-17 15:20:23,
Simon,call_20250317_005.wav,567.8,569.0,LOCATION,2026-03-17 15:00:32,
Simon,call_20250317_005.wav,565.0,566.0,LOCATION,2026-03-17 15:00:32,
Simon,call_20250317_005.wav,413.0,416.0,LOCATION,2026-03-17 15:00:32,
Simon,call_20250317_005.wav,186.0,187.0,LOCATION,2026-03-17 15:00:32,
Simon,call_20250317_005.wav,132.0,133.5,LOCATION,2026-03-17 15:00:32,
Simon,call_20250317_005.wav,82.0,84.0,LOCATION,2026-03-17 15:00:32,
Simon,call_20250317_005.wav,80.0,81.0,LOCATION,2026-03-17 15:00:32,
Simon,call_20250317_005.wav,57.0,58.0,LOCATION,2026-03-17 15:00:32,
Simon,call_20250317_005.wav,45.9,47.0,LOCATION,2026-03-17 15:00:32,
Simon,call_20250317_005.wav,567.8,569.0,LOCATION,2026-03-17 14:59:54,
Simon,call_20250317_005.wav,565.0,566.0,LOCATION,2026-03-17 14:59:54,
Simon,call_20250317_005.wav,413.0,416.0,LOCATION,2026-03-17 14:59:54,
Simon,call_20250317_005.wav,186.0,187.0,LOCATION,2026-03-17 14:59:54,
Simon,call_20250317_005.wav,132.0,133.5,LOCATION,2026-03-17 14:59:54,
Simon,call_20250317_005.wav,82.0,84.0,LOCATION,2026-03-17 14:59:54,
Simon,call_20250317_005.wav,80.0,81.0,LOCATION,2026-03-17 14:59:54,
Simon,call_20250317_005.wav,57.0,58.0,LOCATION,2026-03-17 14:59:54,
Simon,call_20250317_005.wav,45.9,47.0,LOCATION,2026-03-17 14:59:54,
Simon,call_20250317_005.wav,567.8,569.0,LOCATION,2026-03-17 14:57:59,
Simon,call_20250317_005.wav,565.0,566.0,LOCATION,2026-03-17 14:57:59,
Simon,call_20250317_005.wav,413.0,416.0,LOCATION,2026-03-17 14:57:59,
Simon,call_20250317_005.wav,186.0,187.0,LOCATION,2026-03-17 14:57:59,
Simon,call_20250317_005.wav,132.0,133.5,LOCATION,2026-03-17 14:57:59,
